Monster,Move
Khepri,Trip
Khepri,Unshakeable
Khepri,Vampire
Khepri,Wallop
Khepri,Wink
Khepri,Zephyr
Averevoir,Air Camouflage
Averevoir,Air Coating
Averevoir,Air Resistance
Averevoir,Air Wall
Averevoir,AP Boost
Averevoir,AP Drain
Averevoir,AP Factory
Averevoir,AP Refund
Averevoir,AP Starter
Averevoir,Bish Bash Bosh
Averevoir,Brick Blast
Averevoir,Broadcast
Averevoir,Call For Help
Averevoir,Clobber
Averevoir,Compliment
Averevoir,Copper Chop
Averevoir,Critical AP
Averevoir,Criticise
Averevoir,Crossfade
Averevoir,Crumble
Averevoir,Custom Starter
Averevoir,Defend
Averevoir,Delegate
Averevoir,Desperation
Averevoir,Dodge
Averevoir,Double Slice
Averevoir,Double Smack
Averevoir,Earth Resistance
Averevoir,Earth Wall
Averevoir,Elemental Coating
Averevoir,Elemental Wall
Averevoir,Energy Shot
Averevoir,Energy Wave
Averevoir,Flirt
Averevoir,Focus
Averevoir,Fog
Averevoir,Gambit
Averevoir,Glass Resistance
Averevoir,Grounded
Averevoir,Headshot
Averevoir,Hurricane
Averevoir,Ice Breaker
Averevoir,Ice Resistance
Averevoir,Last Rites
Averevoir,Liftoff
Averevoir,Metal Resistance
Averevoir,Mountain Smash
Averevoir,Multi Shot
Averevoir,Multi Smack
Averevoir,Nod
Averevoir,Pity AP
Averevoir,Raise Arms
Averevoir,Raise Shields
Averevoir,Random Starter
Averevoir,Revolving Door
Averevoir,Sharpen
Averevoir,Slice
Averevoir,Smack
Averevoir,Sonic Boom
Averevoir,Spit
Averevoir,Spray
Averevoir,Sprint
Averevoir,The Old 1-2
Averevoir,Throw
Averevoir,Tower Defence
Averevoir,Trip
Averevoir,Unicast
Averevoir,Unshakeable
Averevoir,Wallop
Averevoir,Wink
Averevoir,Zephyr
Glaistain,Air Camouflage
Glaistain,Air Coating
Glaistain,Air Resistance
Glaistain,Air Wall
Glaistain,AP Boost
Glaistain,AP Drain
Glaistain,AP Refund
Glaistain,AP Starter
Glaistain,AP Steal
Glaistain,Berserker
Glaistain,Bish Bash Bosh
Glaistain,Bloodlust
Glaistain,Bottle Volley
Glaistain,Call For Help
Glaistain,Change the Record
Glaistain,Clobber
Glaistain,Compliment
Glaistain,Critical AP
Glaistain,Criticise
Glaistain,Crossfade
Glaistain,Crystal Lens
Glaistain,Custom Starter
Glaistain,Defend
Glaistain,Delegate
Glaistain,Desperation
Glaistain,Dodge
Glaistain,Double Slice
Glaistain,Double Smack
Glaistain,Déjà Vu
Glaistain,Elemental Coating
Glaistain,Elemental Wall
Glaistain,Energy Shot
Glaistain,Energy Wave
Glaistain,Flirt
Glaistain,Focus
Glaistain,Frozen Ground
Glaistain,Gambit
Glaistain,Gasoline Spray
Glaistain,Glass Bonds
Glaistain,Glass Camouflage
Glaistain,Glass Cannon
Glaistain,Glass Coating
Glaistain,Glass Resistance
Glaistain,Glass Wall
Glaistain,Grounded
Glaistain,Headshot
Glaistain,Heroic Blade
Glaistain,Hypnotise
Glaistain,Icicle Dart
Glaistain,Inflame
Glaistain,Jagged Edge
Glaistain,Last Rites
Glaistain,Liftoff
Glaistain,Machine Curse
Glaistain,Multi Shot
Glaistain,Multi Smack
Glaistain,Neutralise
Glaistain,Nod
Glaistain,Parry Stance
Glaistain,Peekaboo
Glaistain,Pity AP
Glaistain,Plastic Knife
Glaistain,Pre-emptive Strike
Glaistain,Prismatic
Glaistain,Provoke
Glaistain,Quick Smack
Glaistain,Raise Arms
Glaistain,Raise Shields
Glaistain,Random Starter
Glaistain,Rapid Fire
Glaistain,Retribution
Glaistain,Revenge Strike
Glaistain,Revolving Door
Glaistain,Roll Again
Glaistain,Self-Assured
Glaistain,Sharp Edges
Glaistain,Sharpen
Glaistain,Silicon Slash
Glaistain,Slice
Glaistain,Smack
Glaistain,Snow Rush
Glaistain,Sonic Boom
Glaistain,Spit
Glaistain,Spray
Glaistain,Sprint
Glaistain,Stab In The Dark
Glaistain,Taunt
Glaistain,The Old 1-2
Glaistain,Toxic Stab
Glaistain,Trick
Glaistain,Trip
Glaistain,Unshakeable
Glaistain,Wallop
Glaistain,Window
Glaistain,Wink
Glaistain,Zephyr
Miss Mimic,AP Boost
Miss Mimic,AP Drain
Miss Mimic,AP Factory
Miss Mimic,AP Refund
Miss Mimic,AP Starter
Miss Mimic,AP Steal
Miss Mimic,Automation
Miss Mimic,Battery
Miss Mimic,Berserker
Miss Mimic,Bish Bash Bosh
Miss Mimic,Bloodlust
Miss Mimic,Bottle Volley
Miss Mimic,Brace for Impact
Miss Mimic,Broadcast
Miss Mimic,Call For Help
Miss Mimic,Change the Record
Miss Mimic,Charge
Miss Mimic,Clobber
Miss Mimic,Compliment
Miss Mimic,Copper Chop
Miss Mimic,Copy That
Miss Mimic,Copycat
Miss Mimic,Critical AP
Miss Mimic,Criticise
Miss Mimic,Crossfade
Miss Mimic,Custom Starter
Miss Mimic,Defend
Miss Mimic,Delegate
Miss Mimic,Desperation
Miss Mimic,Dodge
Miss Mimic,Double Slice
Miss Mimic,Double Smack
Miss Mimic,Déjà Vu
Miss Mimic,Echolocation
Miss Mimic,Elemental Coating
Miss Mimic,Elemental Wall
Miss Mimic,Energy Shot
Miss Mimic,Energy Wave
Miss Mimic,Flirt
Miss Mimic,Focus
Miss Mimic,Frozen Ground
Miss Mimic,Gambit
Miss Mimic,Gasoline Spray
Miss Mimic,Gear Shear
Miss Mimic,Glass Resistance
Miss Mimic,Grounded
Miss Mimic,Headshot
Miss Mimic,Heroic Blade
Miss Mimic,Hypnotise
Miss Mimic,Icicle Dart
Miss Mimic,Incinerate
Miss Mimic,Iron Filings
Miss Mimic,Jagged Edge
Miss Mimic,Last Rites
Miss Mimic,Lightning Camouflage
Miss Mimic,Lightning Coating
Miss Mimic,Machine Curse
Miss Mimic,Magnet
Miss Mimic,Metal Camouflage
Miss Mimic,Metal Coating
Miss Mimic,Metal Resistance
Miss Mimic,Metal Riff
Miss Mimic,Metal Wall
Miss Mimic,Multi Shot
Miss Mimic,Multi Smack
Miss Mimic,Multicopy
Miss Mimic,Neutralise
Miss Mimic,Nod
Miss Mimic,Parry Stance
Miss Mimic,Peekaboo
Miss Mimic,Pity AP
Miss Mimic,Plastic Camouflage
Miss Mimic,Plastic Coating
Miss Mimic,Plastic Knife
Miss Mimic,Plastic Resistance
Miss Mimic,Plastic Wall
Miss Mimic,Pre-emptive Strike
Miss Mimic,Provoke
Miss Mimic,Quick Smack
Miss Mimic,Raise Arms
Miss Mimic,Raise Shields
Miss Mimic,Random Starter
Miss Mimic,Rapid Fire
Miss Mimic,Recycle
Miss Mimic,Revenge Strike
Miss Mimic,Roll Again
Miss Mimic,Self-Destruct
Miss Mimic,Sharp Edges
Miss Mimic,Sharpen
Miss Mimic,Shield Bash
Miss Mimic,Shrapnel
Miss Mimic,Silicon Slash
Miss Mimic,Slice
Miss Mimic,Smack
Miss Mimic,Snow Rush
Miss Mimic,Spit
Miss Mimic,Spray
Miss Mimic,Sprint
Miss Mimic,Stab In The Dark
Miss Mimic,Sturdy Armour
Miss Mimic,Taunt
Miss Mimic,The Old 1-2
Miss Mimic,Toxic Stab
Miss Mimic,Trick
Miss Mimic,Trip
Miss Mimic,Unicast
Miss Mimic,Wallop
Miss Mimic,Wink
Miss Mimic,Woodcutter
Anathema,AP Boost
Anathema,AP Drain
Anathema,AP Factory
Anathema,AP Refund
Anathema,AP Starter
Anathema,AP Steal
Anathema,Astral Resistance
Anathema,Automation
Anathema,Battery
Anathema,Beast Camouflage
Anathema,Beast Coating
Anathema,Beast Resistance
Anathema,Beast Wall
Anathema,Berserker
Anathema,Bish Bash Bosh
Anathema,Bite
Anathema,Blood Donation
Anathema,Bloodlust
Anathema,Boil
Anathema,Bone Cannon
Anathema,Brace for Impact
Anathema,Broadcast
Anathema,Call For Help
Anathema,Carnivore
Anathema,Change the Record
Anathema,Clobber
Anathema,Compliment
Anathema,Copper Chop
Anathema,Copy That
Anathema,Copycat
Anathema,Critical AP
Anathema,Criticise
Anathema,Crossfade
Anathema,Custom Starter
Anathema,Defend
Anathema,Delegate
Anathema,Desperation
Anathema,Dodge
Anathema,Double Slice
Anathema,Double Smack
Anathema,Dual Wield
Anathema,Echolocation
Anathema,Elemental Coating
Anathema,Elemental Wall
Anathema,Energy Shot
Anathema,Energy Wave
Anathema,Final Breath
Anathema,Fission Power
Anathema,Focus
Anathema,Gambit
Anathema,Gasoline Spray
Anathema,Gear Shear
Anathema,Guzzle Fuel
Anathema,Haunt
Anathema,Headshot
Anathema,Hypnotise
Anathema,Inflame
Anathema,Last Rites
Anathema,Life Absorb
Anathema,Machine Curse
Anathema,Magnet
Anathema,Metal Camouflage
Anathema,Metal Coating
Anathema,Metal Resistance
Anathema,Metal Wall
Anathema,Multi Shot
Anathema,Multi Smack
Anathema,Multicopy
Anathema,Neutralise
Anathema,Nod
Anathema,Parry Stance
Anathema,Peekaboo
Anathema,Phase Shift
Anathema,Pity AP
Anathema,Poison Resistance
Anathema,Pre-emptive Strike
Anathema,Provoke
Anathema,Pustule Bomb
Anathema,Raise Arms
Anathema,Raise Shields
Anathema,Random Starter
Anathema,Revenge Strike
Anathema,Ritual
Anathema,Roll Again
Anathema,Self-Destruct
Anathema,Sharpen
Anathema,Shield Bash
Anathema,Shrapnel
Anathema,Slice
Anathema,Smack
Anathema,Spit
Anathema,Spray
Anathema,Sprint
Anathema,Status Resistance
Anathema,Sturdy Armour
Anathema,Superheated Fist
Anathema,Taunt
Anathema,The Old 1-2
Anathema,Throw
Anathema,Toy Hammer
Anathema,Trap Jaw
Anathema,Trick
Anathema,Trip
Anathema,Two Heads
Anathema,Unshakeable
Anathema,Vampire
Anathema,Vengeful Curse
Anathema,Wallop
Anathema,Wink
Pinbolt,AP Boost
Pinbolt,AP Drain
Pinbolt,AP Refund
Pinbolt,AP Starter
Pinbolt,Battery
Pinbolt,Beast Camouflage
Pinbolt,Beast Coating
Pinbolt,Beast Resistance
Pinbolt,Beast Wall
Pinbolt,Bish Bash Bosh
Pinbolt,Bolt From The Blue
Pinbolt,Broadcast
Pinbolt,Charge
Pinbolt,Clobber
Pinbolt,Compliment
Pinbolt,Copper Chop
Pinbolt,Critical AP
Pinbolt,Criticise
Pinbolt,Crossfade
Pinbolt,Custom Starter
Pinbolt,Damage Roll
Pinbolt,Defend
Pinbolt,Delegate
Pinbolt,Desperation
Pinbolt,Dodge
Pinbolt,Double Slice
Pinbolt,Double Smack
Pinbolt,Dual Wield
Pinbolt,Déjà Vu
Pinbolt,Echolocation
Pinbolt,Elemental Coating
Pinbolt,Elemental Wall
Pinbolt,Energy Shot
Pinbolt,Energy Wave
Pinbolt,Flirt
Pinbolt,Focus
Pinbolt,Frozen Ground
Pinbolt,Gambit
Pinbolt,Glitter Bomb
Pinbolt,Glitter Resistance
Pinbolt,Grounded
Pinbolt,Headshot
Pinbolt,Icicle Dart
Pinbolt,Ionised Air
Pinbolt,Last Rites
Pinbolt,Lightning Bolt
Pinbolt,Lightning Camouflage
Pinbolt,Lightning Coating
Pinbolt,Lightning Wall
Pinbolt,Magnet
Pinbolt,Metal Resistance
Pinbolt,Multi Shot
Pinbolt,Multi Smack
Pinbolt,Nod
Pinbolt,Pity AP
Pinbolt,Prismatic
Pinbolt,Quick Smack
Pinbolt,Raise Arms
Pinbolt,Raise Shields
Pinbolt,Random Starter
Pinbolt,Rapid Fire
Pinbolt,Roll Again
Pinbolt,Sharpen
Pinbolt,Slice
Pinbolt,Smack
Pinbolt,Snow Rush
Pinbolt,Spit
Pinbolt,Spray
Pinbolt,Sprint
Pinbolt,Superheated Fist
Pinbolt,The Old 1-2
Pinbolt,Throw
Pinbolt,Thunder Blast
Pinbolt,Toy Hammer
Pinbolt,Trip
Pinbolt,Unicast
Pinbolt,Wallop
Pinbolt,Wink
Diveberg,AP Boost
Diveberg,AP Drain
Diveberg,AP Refund
Diveberg,AP Starter
Diveberg,Avalanche
Diveberg,Berserker
Diveberg,Bish Bash Bosh
Diveberg,Blizzard
Diveberg,Boil
Diveberg,Brace for Impact
Diveberg,Call For Help
Diveberg,Clobber
Diveberg,Cold Fusion
Diveberg,Compliment
Diveberg,Critical AP
Diveberg,Criticise
Diveberg,Crossfade
Diveberg,Crumble
Diveberg,Crystal Lens
Diveberg,Custom Starter
Diveberg,Deep Freeze
Diveberg,Defend
Diveberg,Delegate
Diveberg,Desperation
Diveberg,Dodge
Diveberg,Double Slice
Diveberg,Double Smack
Diveberg,Earth Resistance
Diveberg,Earth Wall
Diveberg,Elemental Coating
Diveberg,Elemental Wall
Diveberg,Energy Shot
Diveberg,Energy Wave
Diveberg,Final Breath
Diveberg,Focus
Diveberg,Fog
Diveberg,Frozen Ground
Diveberg,Gambit
Diveberg,Headshot
Diveberg,Ice Breaker
Diveberg,Ice Camouflage
Diveberg,Ice Coating
Diveberg,Ice Resistance
Diveberg,Ice Wall
Diveberg,Icicle Dart
Diveberg,Jagged Edge
Diveberg,Last Rites
Diveberg,Mountain Smash
Diveberg,Multi Shot
Diveberg,Multi Smack
Diveberg,Nod
Diveberg,Pity AP
Diveberg,Provoke
Diveberg,Raise Arms
Diveberg,Raise Shields
Diveberg,Random Starter
Diveberg,Self-Assured
Diveberg,Sharpen
Diveberg,Shield Bash
Diveberg,Slice
Diveberg,Smack
Diveberg,Snow Rush
Diveberg,Spit
Diveberg,Spray
Diveberg,Sprint
Diveberg,Status Resistance
Diveberg,Sturdy Armour
Diveberg,Taunt
Diveberg,The Old 1-2
Diveberg,Throw
Diveberg,Torrent
Diveberg,Trip
Diveberg,Undertow
Diveberg,Unshakeable
Diveberg,Wallop
Diveberg,Water Camouflage
Diveberg,Water Coating
Diveberg,Water Wall
Diveberg,Waterproof
Diveberg,Wink
Adeptile,AP Boost
Adeptile,AP Drain
Adeptile,AP Refund
Adeptile,AP Starter
Adeptile,AP Steal
Adeptile,Astral Camouflage
Adeptile,Astral Coating
Adeptile,Astral Resistance
Adeptile,Astral Wall
Adeptile,Berserker
Adeptile,Bish Bash Bosh
Adeptile,Blood Donation
Adeptile,Bloodlust
Adeptile,Boil
Adeptile,Brace for Impact
Adeptile,Breathing Technique
Adeptile,Burning Passion
Adeptile,Call For Help
Adeptile,Change the Record
Adeptile,Clobber
Adeptile,Coal Story
Adeptile,Compliment
Adeptile,Copy That
Adeptile,Copycat
Adeptile,Critical AP
Adeptile,Criticise
Adeptile,Crossfade
Adeptile,Custom Starter
Adeptile,Damage Roll
Adeptile,Defend
Adeptile,Delegate
Adeptile,Desperation
Adeptile,Doc Leaf
Adeptile,Dodge
Adeptile,Double Slice
Adeptile,Double Smack
Adeptile,Déjà Vu
Adeptile,Elemental Coating
Adeptile,Elemental Wall
Adeptile,Energy Shot
Adeptile,Energy Wave
Adeptile,Final Breath
Adeptile,Fire Camouflage
Adeptile,Fire Coating
Adeptile,Fire Wall
Adeptile,Fireproof
Adeptile,Focus
Adeptile,Frozen Ground
Adeptile,Galactic Beatdown
Adeptile,Gambit
Adeptile,Gasoline Spray
Adeptile,Guzzle Fuel
Adeptile,Haunt
Adeptile,Headshot
Adeptile,Hypnotise
Adeptile,Icicle Dart
Adeptile,Incinerate
Adeptile,Inflame
Adeptile,Insomnia
Adeptile,Last Rites
Adeptile,Life Absorb
Adeptile,Machine Curse
Adeptile,Magic Tome
Adeptile,Meditate
Adeptile,Mind-Meld
Adeptile,Multi Shot
Adeptile,Multi Smack
Adeptile,Multicopy
Adeptile,Neutralise
Adeptile,New Leaf
Adeptile,Nod
Adeptile,Nurse
Adeptile,Parry Stance
Adeptile,Peekaboo
Adeptile,Phase Shift
Adeptile,Pity AP
Adeptile,Pre-emptive Strike
Adeptile,Provoke
Adeptile,Quick Smack
Adeptile,Raise Arms
Adeptile,Raise Shields
Adeptile,Random Starter
Adeptile,Rapid Fire
Adeptile,Revenge Strike
Adeptile,Ritual
Adeptile,Roll Again
Adeptile,Scorch
Adeptile,Self-Destruct
Adeptile,Sharpen
Adeptile,Shield Bash
Adeptile,Shooting Star
Adeptile,Slice
Adeptile,Smack
Adeptile,Snow Rush
Adeptile,Spit
Adeptile,Spray
Adeptile,Sprint
Adeptile,Status Resistance
Adeptile,Sturdy Armour
Adeptile,Sure-Fire
Adeptile,Taunt
Adeptile,The Old 1-2
Adeptile,Throw
Adeptile,Trick
Adeptile,Trip
Adeptile,Unshakeable
Adeptile,Vengeful Curse
Adeptile,Wallop
Adeptile,Wink
Trapwurm,AP Boost
Trapwurm,AP Drain
Trapwurm,AP Refund
Trapwurm,AP Starter
Trapwurm,AP Steal
Trapwurm,Berserker
Trapwurm,Bish Bash Bosh
Trapwurm,Bite
Trapwurm,Bloodlust
Trapwurm,Brace for Impact
Trapwurm,Call For Help
Trapwurm,Carnivore
Trapwurm,Change the Record
Trapwurm,Clobber
Trapwurm,Coal Story
Trapwurm,Compliment
Trapwurm,Copper Chop
Trapwurm,Critical AP
Trapwurm,Criticise
Trapwurm,Crossfade
Trapwurm,Crumble
Trapwurm,Custom Starter
Trapwurm,Defend
Trapwurm,Delegate
Trapwurm,Desperation
Trapwurm,Dodge
Trapwurm,Double Slice
Trapwurm,Double Smack
Trapwurm,Earth Camouflage
Trapwurm,Earth Coating
Trapwurm,Earth Resistance
Trapwurm,Earth Wall
Trapwurm,Elemental Coating
Trapwurm,Elemental Wall
Trapwurm,Energy Shot
Trapwurm,Energy Wave
Trapwurm,Final Breath
Trapwurm,Focus
Trapwurm,Fossil
Trapwurm,Gambit
Trapwurm,Gasoline Spray
Trapwurm,Gear Shear
Trapwurm,Grounded
Trapwurm,Guzzle Fuel
Trapwurm,Headshot
Trapwurm,Hypnotise
Trapwurm,Ice Breaker
Trapwurm,Iron Filings
Trapwurm,Jagged Edge
Trapwurm,Last Rites
Trapwurm,Lightning Camouflage
Trapwurm,Lightning Coating
Trapwurm,Machine Curse
Trapwurm,Magnet
Trapwurm,Metal Camouflage
Trapwurm,Metal Coating
Trapwurm,Metal Resistance
Trapwurm,Metal Riff
Trapwurm,Metal Wall
Trapwurm,Mountain Smash
Trapwurm,Multi Shot
Trapwurm,Multi Smack
Trapwurm,Neutralise
Trapwurm,Nod
Trapwurm,Parry Stance
Trapwurm,Peekaboo
Trapwurm,Pity AP
Trapwurm,Pre-emptive Strike
Trapwurm,Provoke
Trapwurm,Raise Arms
Trapwurm,Raise Shields
Trapwurm,Random Starter
Trapwurm,Revenge Strike
Trapwurm,Roll Again
Trapwurm,Sandstorm
Trapwurm,Self-Assured
Trapwurm,Sharp Edges
Trapwurm,Sharpen
Trapwurm,Shield Bash
Trapwurm,Shrapnel
Trapwurm,Slice
Trapwurm,Smack
Trapwurm,Spit
Trapwurm,Spray
Trapwurm,Sprint
Trapwurm,Status Resistance
Trapwurm,Sturdy Armour
Trapwurm,Taunt
Trapwurm,The Old 1-2
Trapwurm,Throw
Trapwurm,Trap Jaw
Trapwurm,Trick
Trapwurm,Trip
Trapwurm,Unshakeable
Trapwurm,Wallop
Trapwurm,Wink
Wyrmaw,AP Boost
Wyrmaw,AP Drain
Wyrmaw,AP Refund
Wyrmaw,AP Starter
Wyrmaw,AP Steal
Wyrmaw,Berserker
Wyrmaw,Bish Bash Bosh
Wyrmaw,Bite
Wyrmaw,Bloodlust
Wyrmaw,Brace for Impact
Wyrmaw,Call For Help
Wyrmaw,Carnivore
Wyrmaw,Change the Record
Wyrmaw,Clobber
Wyrmaw,Coal Story
Wyrmaw,Compliment
Wyrmaw,Copper Chop
Wyrmaw,Critical AP
Wyrmaw,Criticise
Wyrmaw,Crossfade
Wyrmaw,Crumble
Wyrmaw,Custom Starter
Wyrmaw,Defend
Wyrmaw,Delegate
Wyrmaw,Desperation
Wyrmaw,Dodge
Wyrmaw,Double Slice
Wyrmaw,Double Smack
Wyrmaw,Earth Camouflage
Wyrmaw,Earth Coating
Wyrmaw,Earth Resistance
Wyrmaw,Earth Wall
Wyrmaw,Elemental Coating
Wyrmaw,Elemental Wall
Wyrmaw,Energy Shot
Wyrmaw,Energy Wave
Wyrmaw,Final Breath
Wyrmaw,Focus
Wyrmaw,Fossil
Wyrmaw,Gambit
Wyrmaw,Gasoline Spray
Wyrmaw,Gear Shear
Wyrmaw,Grounded
Wyrmaw,Guzzle Fuel
Wyrmaw,Headshot
Wyrmaw,Hypnotise
Wyrmaw,Ice Breaker
Wyrmaw,Iron Filings
Wyrmaw,Jagged Edge
Wyrmaw,Last Rites
Wyrmaw,Lightning Camouflage
Wyrmaw,Lightning Coating
Wyrmaw,Machine Curse
Wyrmaw,Magnet
Wyrmaw,Metal Camouflage
Wyrmaw,Metal Coating
Wyrmaw,Metal Resistance
Wyrmaw,Metal Riff
Wyrmaw,Metal Wall
Wyrmaw,Mountain Smash
Wyrmaw,Multi Shot
Wyrmaw,Multi Smack
Wyrmaw,Neutralise
Wyrmaw,Nod
Wyrmaw,Parry Stance
Wyrmaw,Peekaboo
Wyrmaw,Pity AP
Wyrmaw,Pre-emptive Strike
Wyrmaw,Provoke
Wyrmaw,Raise Arms
Wyrmaw,Raise Shields
Wyrmaw,Random Starter
Wyrmaw,Revenge Strike
Wyrmaw,Roll Again
Wyrmaw,Sandstorm
Wyrmaw,Self-Assured
Wyrmaw,Sharp Edges
Wyrmaw,Sharpen
Wyrmaw,Shield Bash
Wyrmaw,Shrapnel
Wyrmaw,Slice
Wyrmaw,Smack
Wyrmaw,Spit
Wyrmaw,Spray
Wyrmaw,Sprint
Wyrmaw,Status Resistance
Wyrmaw,Sturdy Armour
Wyrmaw,Taunt
Wyrmaw,The Old 1-2
Wyrmaw,Throw
Wyrmaw,Trap Jaw
Wyrmaw,Trick
Wyrmaw,Trip
Wyrmaw,Unshakeable
Wyrmaw,Wallop
Wyrmaw,Wink
Ferriclaw,AP Boost
Ferriclaw,AP Drain
Ferriclaw,AP Refund
Ferriclaw,AP Starter
Ferriclaw,AP Steal
Ferriclaw,Astral Resistance
Ferriclaw,Berserker
Ferriclaw,Bish Bash Bosh
Ferriclaw,Bite
Ferriclaw,Blood Donation
Ferriclaw,Bloodlust
Ferriclaw,Brace for Impact
Ferriclaw,Call For Help
Ferriclaw,Carnivore
Ferriclaw,Change the Record
Ferriclaw,Clobber
Ferriclaw,Compliment
Ferriclaw,Copper Chop
Ferriclaw,Critical AP
Ferriclaw,Criticise
Ferriclaw,Crossfade
Ferriclaw,Custom Starter
Ferriclaw,Defend
Ferriclaw,Delegate
Ferriclaw,Desperation
Ferriclaw,Dodge
Ferriclaw,Double Slice
Ferriclaw,Double Smack
Ferriclaw,Déjà Vu
Ferriclaw,Elemental Coating
Ferriclaw,Elemental Wall
Ferriclaw,Energy Shot
Ferriclaw,Energy Wave
Ferriclaw,Focus
Ferriclaw,Frozen Ground
Ferriclaw,Gambit
Ferriclaw,Gasoline Spray
Ferriclaw,Gear Shear
Ferriclaw,Grounded
Ferriclaw,Haunt
Ferriclaw,Headshot
Ferriclaw,Heroic Blade
Ferriclaw,Hypnotise
Ferriclaw,Icicle Dart
Ferriclaw,Iron Filings
Ferriclaw,Jagged Edge
Ferriclaw,Last Rites
Ferriclaw,Leech
Ferriclaw,Life Absorb
Ferriclaw,Lightning Camouflage
Ferriclaw,Lightning Coating
Ferriclaw,Machine Curse
Ferriclaw,Magnet
Ferriclaw,Metal Camouflage
Ferriclaw,Metal Coating
Ferriclaw,Metal Resistance
Ferriclaw,Metal Riff
Ferriclaw,Metal Wall
Ferriclaw,Multi Shot
Ferriclaw,Multi Smack
Ferriclaw,Neutralise
Ferriclaw,Nod
Ferriclaw,Parry Stance
Ferriclaw,Peekaboo
Ferriclaw,Phase Shift
Ferriclaw,Pity AP
Ferriclaw,Plastic Knife
Ferriclaw,Poison Camouflage
Ferriclaw,Poison Coating
Ferriclaw,Poison Resistance
Ferriclaw,Poison Wall
Ferriclaw,Pre-emptive Strike
Ferriclaw,Provoke
Ferriclaw,Pustule Bomb
Ferriclaw,Quick Smack
Ferriclaw,Raise Arms
Ferriclaw,Raise Shields
Ferriclaw,Random Starter
Ferriclaw,Rapid Fire
Ferriclaw,Revenge Strike
Ferriclaw,Ritual
Ferriclaw,Roll Again
Ferriclaw,Sharp Edges
Ferriclaw,Sharpen
Ferriclaw,Shield Bash
Ferriclaw,Shrapnel
Ferriclaw,Silicon Slash
Ferriclaw,Slice
Ferriclaw,Smack
Ferriclaw,Snow Rush
Ferriclaw,Spit
Ferriclaw,Spray
Ferriclaw,Sprint
Ferriclaw,Stab In The Dark
Ferriclaw,Sticky Spray
Ferriclaw,Sturdy Armour
Ferriclaw,Taunt
Ferriclaw,The Old 1-2
Ferriclaw,Toxic Stab
Ferriclaw,Trap Jaw
Ferriclaw,Trick
Ferriclaw,Trip
Ferriclaw,Tripwire
Ferriclaw,Vampire
Ferriclaw,Vengeful Curse
Ferriclaw,Wallop
Ferriclaw,Web Wrap
Ferriclaw,Wink
Auriclaw,AP Boost
Auriclaw,AP Drain
Auriclaw,AP Refund
Auriclaw,AP Starter
Auriclaw,AP Steal
Auriclaw,Astral Resistance
Auriclaw,Berserker
Auriclaw,Bish Bash Bosh
Auriclaw,Bite
Auriclaw,Blood Donation
Auriclaw,Bloodlust
Auriclaw,Brace for Impact
Auriclaw,Call For Help
Auriclaw,Carnivore
Auriclaw,Change the Record
Auriclaw,Clobber
Auriclaw,Compliment
Auriclaw,Copper Chop
Auriclaw,Critical AP
Auriclaw,Criticise
Auriclaw,Crossfade
Auriclaw,Custom Starter
Auriclaw,Defend
Auriclaw,Delegate
Auriclaw,Desperation
Auriclaw,Dodge
Auriclaw,Double Slice
Auriclaw,Double Smack
Auriclaw,Déjà Vu
Auriclaw,Elemental Coating
Auriclaw,Elemental Wall
Auriclaw,Energy Shot
Auriclaw,Energy Wave
Auriclaw,Focus
Auriclaw,Frozen Ground
Auriclaw,Gambit
Auriclaw,Gasoline Spray
Auriclaw,Gear Shear
Auriclaw,Grounded
Auriclaw,Haunt
Auriclaw,Headshot
Auriclaw,Heroic Blade
Auriclaw,Hypnotise
Auriclaw,Icicle Dart
Auriclaw,Iron Filings
Auriclaw,Jagged Edge
Auriclaw,Last Rites
Auriclaw,Leech
Auriclaw,Life Absorb
Auriclaw,Lightning Camouflage
Auriclaw,Lightning Coating
Auriclaw,Machine Curse
Auriclaw,Magnet
Auriclaw,Metal Camouflage
Auriclaw,Metal Coating
Auriclaw,Metal Resistance
Auriclaw,Metal Riff
Auriclaw,Metal Wall
Auriclaw,Multi Shot
Auriclaw,Multi Smack
Auriclaw,Neutralise
Auriclaw,Nod
Auriclaw,Parry Stance
Auriclaw,Peekaboo
Auriclaw,Phase Shift
Auriclaw,Pity AP
Auriclaw,Plastic Knife
Auriclaw,Poison Camouflage
Auriclaw,Poison Coating
Auriclaw,Poison Resistance
Auriclaw,Poison Wall
Auriclaw,Pre-emptive Strike
Auriclaw,Provoke
Auriclaw,Pustule Bomb
Auriclaw,Quick Smack
Auriclaw,Raise Arms
Auriclaw,Raise Shields
Auriclaw,Random Starter
Auriclaw,Rapid Fire
Auriclaw,Revenge Strike
Auriclaw,Ritual
Auriclaw,Roll Again
Auriclaw,Sharp Edges
Auriclaw,Sharpen
Auriclaw,Shield Bash
Auriclaw,Shrapnel
Auriclaw,Silicon Slash
Auriclaw,Slice
Auriclaw,Smack
Auriclaw,Snow Rush
Auriclaw,Spit
Auriclaw,Spray
Auriclaw,Sprint
Auriclaw,Stab In The Dark
Auriclaw,Sticky Spray
Auriclaw,Sturdy Armour
Auriclaw,Taunt
Auriclaw,The Old 1-2
Auriclaw,Toxic Stab
Auriclaw,Trap Jaw
Auriclaw,Trick
Auriclaw,Trip
Auriclaw,Tripwire
Auriclaw,Vampire
Auriclaw,Vengeful Curse
Auriclaw,Wallop
